rgn_id,year,pressure_score
17,2017,0.415412896
17,2018,0.416865376
17,2019,0.418303029
17,2020,0.419726154
18,2000,0.386859189
18,2001,0.386979398
18,2002,0.387099507
18,2003,0.380468946
18,2004,0.373497504
18,2005,0.366148985
18,2006,0.359235866
18,2007,0.351838177
18,2008,0.334397627
18,2009,0.325141997
18,2010,0.315069352
18,2011,0.290813373
18,2012,0.277129422
18,2013,0.261779956
18,2014,0.223540221
18,2015,0.199732039
18,2016,0.170492516
18,2017,0.133249796
18,2018,0.082043849
18,2019,0.047051293
18,2020,0.047188777
19,2000,0.896442534
19,2001,0.8924728
19,2002,0.892844937
19,2003,0.89321609
19,2004,0.893586267
19,2005,0.893955479
19,2006,0.886743513
19,2007,0.886742452
19,2008,0.879141257
19,2009,0.871106418
19,2010,0.871105357
19,2011,0.862511653
19,2012,0.862437846
19,2013,0.862364007
19,2014,0.862290122
19,2015,0.862216202
19,2016,0.862466304
19,2017,0.862715965
19,2018,0.862965183
19,2019,0.851362783
19,2020,0.848601493
20,2000,0.238814459
20,2001,0.239475044
20,2002,0.240132544
20,2003,0.240786989
20,2004,0.241438406
20,2005,0.242086825
20,2006,0.242779994
20,2007,0.243469768
20,2008,0.24415618
20,2009,0.244839263
20,2010,0.245519049
20,2011,0.24607492
20,2012,0.246628607
20,2013,0.247180125
20,2014,0.247729492
20,2015,0.248276724
20,2016,0.248726423
20,2017,0.249174691
20,2018,0.249621536
20,2019,0.250066968
20,2020,0.250510996
21,2000,0.662059291
21,2001,0.659969039
21,2002,0.649336437
21,2003,0.650423327
21,2004,0.651501893
21,2005,0.652572262
21,2006,0.653297707
21,2007,0.648326715
21,2008,0.643111611
21,2009,0.643825423
21,2010,0.638341138
21,2011,0.63252705
21,2012,0.633189373
21,2013,0.627055397
21,2014,0.620573233
21,2015,0.613706011
21,2016,0.614298989
21,2017,0.606944768
21,2018,0.599112044
21,2019,0.590740205
21,2020,0.591321897
24,2000,0.605256913
24,2001,0.604659961
24,2002,0.602321742
24,2003,0.599767536
24,2004,0.59698612
24,2005,0.595778786
24,2006,0.592075045
24,2007,0.588121371
24,2008,0.583899038
24,2009,0.579386716
24,2010,0.574559984
24,2011,0.569058759
24,2012,0.563190177
24,2013,0.556916131
24,2014,0.550191904
24,2015,0.542964573
24,2016,0.534009728
24,2017,0.524427457
24,2018,0.51412471
24,2019,0.499020019
24,2020,0.486533734
25,2000,0.43947968
25,2001,0.425161787
25,2002,0.428674745
25,2003,0.432102205
25,2004,0.414800436
25,2005,0.418044533
25,2006,0.420589536
25,2007,0.423089362
25,2008,0.401234111
25,2009,0.403625133
25,2010,0.405976237
25,2011,0.379190128
25,2012,0.381822703
25,2013,0.38440697
25,2014,0.349405909
25,2015,0.20053945
25,2016,0.209783739
25,2017,0.172003459
25,2018,0.160161402
25,2019,0.18236356
25,2020,0.214742139
25,2021,0.180323181
25,2022,0.209199842
26,2000,0.522907524
26,2001,0.520419851
26,2002,0.517392598
26,2003,0.51473289
26,2004,0.510670156
26,2005,0.508637094
26,2006,0.504948951
26,2007,0.500632764
26,2008,0.496608587
26,2009,0.49189751
26,2010,0.486955937
26,2011,0.48124924
26,2012,0.476119228
26,2013,0.470142307
26,2014,0.463845146
26,2015,0.457863697
26,2016,0.450736193
26,2017,0.443179611
26,2018,0.435931075
26,2019,0.426141662
26,2020,0.417819875
28,2000,0.861217696
28,2001,0.862748935
28,2002,0.864165282
28,2003,0.865470015
28,2004,0.868748161
28,2005,0.86986956
28,2006,0.873391726
28,2007,0.876827954
28,2008,0.878068607
28,2009,0.881344854
28,2010,0.884546619
28,2011,0.885897794
28,2012,0.88931036
28,2013,0.892642184
28,2014,0.895897011
28,2015,0.896898498
28,2016,0.900166078
28,2017,0.903359563
28,2018,0.90648223
28,2019,0.909537163
28,2020,0.909617949
29,2000,0.891919174
29,2001,0.889051364
29,2002,0.885617836
29,2003,0.881577696
29,2004,0.876879783
29,2005,0.871460211
29,2006,0.841582805
29,2007,0.845696221
29,2008,0.849692899
29,2009,0.85357928
29,2010,0.857361288
29,2011,0.841577852
29,2012,0.822591257
29,2013,0.799214664
29,2014,0.76941091
29,2015,0.729223222
29,2016,0.669289914
29,2017,0.554731159
29,2018,0.318290383
29,2019,0.321053143
29,2020,0.32376275
30,2000,0
30,2001,0
30,2002,0
30,2003,0
30,2004,0
30,2005,0
30,2006,0
30,2007,0
30,2008,0
30,2009,0
30,2010,0
30,2011,0
30,2012,0
30,2013,0
30,2014,0
30,2015,0
30,2016,0
30,2017,0
30,2018,0
30,2019,0
30,2020,0
31,2000,0.474266631
31,2001,0.452039765
31,2002,0.454479411
31,2003,0.456877515
31,2004,0.429153159
31,2005,0.431450433
31,2006,0.394395876
31,2007,0.395668871
31,2008,0.343969292
31,2009,0.345183594
31,2010,0.346387514
31,2011,0.261198314
31,2012,0.184812992
31,2013,0.1855647
31,2014,0.186312416
31,2015,0.187056186
31,2016,0.187595006
31,2017,0.188131775
31,2018,0.188666503
31,2019,0.189199211
31,2020,0.189729909
32,2000,0.212978239
32,2001,0.223657453
32,2002,0.225209613
32,2003,0.226744854
32,2004,0.228263538
32,2005,0.229766022
32,2006,0.158172202
32,2007,0.159027332
32,2008,0.159877302
32,2009,0.160722173
32,2010,0.161562006
32,2011,0.16220431
32,2012,0.162843695
32,2013,0.163480192
32,2014,0.164113826
32,2015,0.164744622
32,2016,0.165373143
32,2017,0.165998872
32,2018,0.166621834
32,2019,0.167242051
32,2020,0.16785955
33,2000,0
33,2001,0
33,2002,0
33,2003,0
33,2004,0
33,2005,0
33,2006,0
33,2007,0
33,2008,0
33,2009,0
33,2010,0
33,2011,0
33,2012,0
33,2013,0
33,2014,0
33,2015,0
33,2016,0
33,2017,0
33,2018,0
33,2019,0
33,2020,0
34,2000,0
34,2001,0
34,2002,0
34,2003,0
34,2004,0
34,2005,0
34,2006,0
34,2007,0
34,2008,0
34,2009,0
34,2010,0
34,2011,0
34,2012,0
34,2013,0
34,2014,0
34,2015,0
34,2016,0
34,2017,0
34,2018,0
34,2019,0
34,2020,0
35,2000,0
35,2001,0
35,2002,0
35,2003,0
35,2004,0
35,2005,0
35,2006,0
35,2007,0
35,2008,0
35,2009,0
35,2010,0
35,2011,0
35,2012,0
35,2013,0
35,2014,0
35,2015,0
35,2016,0
35,2017,0
35,2018,0
35,2019,0
35,2020,0
36,2000,0
36,2001,0
36,2002,0
36,2003,0
36,2004,0
36,2005,0
36,2006,0
36,2007,0
36,2008,0
36,2009,0
36,2010,0
36,2011,0
36,2012,0
36,2013,0
36,2014,0
36,2015,0
36,2016,0
36,2017,0
36,2018,0
36,2019,0
36,2020,0
37,2000,0.610627542
37,2001,0.611525745
37,2002,0.597781955
37,2003,0.598667577
37,2004,0.583208827
37,2005,0.584081908
37,2006,0.566217035
37,2007,0.566837614
37,2008,0.567455472
37,2009,0.546775941
37,2010,0.547386626
37,2011,0.522879509
37,2012,0.523470539
37,2013,0.493482462
37,2014,0.494065056
37,2015,0.494645246
37,2016,0.495073607
37,2017,0.495500668
37,2018,0.444795658
37,2019,0.42431948
37,2020,0.400185641
38,2000,0
38,2001,0
38,2002,0
38,2003,0
38,2004,0
38,2005,0
38,2006,0
38,2007,0
38,2008,0
38,2009,0
38,2010,0
38,2011,0
38,2012,0
38,2013,0
38,2014,0
38,2015,0
38,2016,0
38,2017,0
38,2018,0
38,2019,0
38,2020,0
39,2000,1
39,2001,1
39,2002,1
39,2003,1
39,2004,1
39,2005,1
39,2006,1
39,2007,1
39,2008,1
39,2009,1
39,2010,1
39,2011,1
39,2012,1
39,2013,1
39,2014,1
39,2015,1
39,2016,1
39,2017,1
39,2018,0.969421946
39,2019,0.914802124
39,2020,0.72256062
40,2000,0.661352879
40,2001,0.656045739
40,2002,0.650446402
40,2003,0.651329549
40,2004,0.645404443
40,2005,0.639127664
40,2006,0.632375209
40,2007,0.625191886
40,2008,0.617526575
40,2009,0.60931836
40,2010,0.600493851
40,2011,0.590753242
40,2012,0.580198538
40,2013,0.568690601
40,2014,0.556051134
40,2015,0.542046461
40,2016,0.526278248
40,2017,0.508393259
40,2018,0.487756023
40,2019,0.488193572
40,2020,0.488629766
41,2000,0.617086271
41,2001,0.618515167
41,2002,0.619865137
41,2003,0.619548404
41,2004,0.620728157
41,2005,0.62183443
41,2006,0.622939423
41,2007,0.622284768
41,2008,0.623224482
41,2009,0.624093636
41,2010,0.623120756
41,2011,0.623977568
41,2012,0.622918196
41,2013,0.623605285
41,2014,0.622301598
41,2015,0.622819783
41,2016,0.621237138
41,2017,0.62155836
41,2018,0.61971833
41,2019,0.617713004
41,2020,0.617760718
42,2000,0.510263657
42,2001,0.514185685
42,2002,0.519346528
42,2003,0.524324919
42,2004,0.527677972
42,2005,0.532326475
42,2006,0.535898312
42,2007,0.540767464
42,2008,0.545473883
42,2009,0.548536356
42,2010,0.552946948
42,2011,0.556323852
42,2012,0.561045621
42,2013,0.564086203
42,2014,0.568510359
42,2015,0.572799757
42,2016,0.57596913
42,2017,0.580532187
42,2018,0.583385799
42,2019,0.587670389
42,2020,0.59182847
43,2000,0.643030057
43,2001,0.646784158
43,2002,0.650440781
43,2003,0.654004864
43,2004,0.657480971
43,2005,0.660873344
43,2006,0.66454598
43,2007,0.666087278
43,2008,0.669577413
43,2009,0.672983143
43,2010,0.676308454
43,2011,0.679809635
43,2012,0.683225881
43,2013,0.686561219
43,2014,0.689819392
43,2015,0.693003886
43,2016,0.696032269
43,2017,0.698996901
43,2018,0.699828324
43,2019,0.702672893
43,2020,0.705461144
44,2000,0.442758567
44,2001,0.444955516
44,2002,0.448742501
44,2003,0.450708887
44,2004,0.452556156
44,2005,0.454288592
44,2006,0.456014098
44,2007,0.459444751
44,2008,0.460974551
44,2009,0.462399438
44,2010,0.461826335
44,2011,0.463273432
44,2012,0.464611629
44,2013,0.465843863
44,2014,0.466972789
44,2015,0.468000791
44,2016,0.469985172
44,2017,0.471820591
44,2018,0.473512458
44,2019,0.475065615
44,2020,0.476484392
45,2000,0.462469877
45,2001,0.466357697
45,2002,0.471529524
45,2003,0.476518136
45,2004,0.479831161
45,2005,0.484488041
45,2006,0.488060457
45,2007,0.490019139
45,2008,0.493417907
45,2009,0.496736577
45,2010,0.499978853
45,2011,0.503397744
45,2012,0.50518803
45,2013,0.508447613
45,2014,0.511633443
45,2015,0.514748802
45,2016,0.518453853
45,2017,0.520853475
45,2018,0.523989732
45,2019,0.527038698
45,2020,0.530004476
46,2000,0.523288472
46,2001,0.524973321
46,2002,0.52663825
46,2003,0.528283725
46,2004,0.529910197
46,2005,0.528897619
46,2006,0.524875548
46,2007,0.523455469
46,2008,0.521965269
46,2009,0.517450076
46,2010,0.515749222
46,2011,0.514021566
46,2012,0.508984727
46,2013,0.507010531
46,2014,0.504942901
46,2015,0.502778076
46,2016,0.496815764
46,2017,0.4942977
46,2018,0.491664732
46,2019,0.48483936
46,2020,0.486030798
47,2000,0.533948352
47,2001,0.535676075
47,2002,0.539804472
47,2003,0.541238682
47,2004,0.545136905
47,2005,0.546302416
47,2006,0.550517141
47,2007,0.551928449
47,2008,0.555903641
47,2009,0.559769703
47,2010,0.560795077
47,2011,0.564663533
47,2012,0.565634086
47,2013,0.569299778
47,2014,0.572872472
47,2015,0.573501843
47,2016,0.576880003
47,2017,0.577262662
47,2018,0.580485071
47,2019,0.580655113
47,2020,0.583735456
48,2000,0.20586927
48,2001,0.208320515
48,2002,0.200426159
48,2003,0.191566115
48,2004,0.19378788
48,2005,0.183698643
48,2006,0.173644945
48,2007,0.161778879
48,2008,0.14767213
48,2009,0.150525137
48,2010,0.133276205
48,2011,0.117349675
48,2012,0.093781793
48,2013,0.099389669
48,2014,0.034335654
48,2015,0.0365003
48,2016,0.036874779
48,2017,0.037248266
48,2018,0.037620765
48,2019,0.037992281
48,2020,0.03836282
49,2000,0.428718658
49,2001,0.435860042
49,2002,0.442656715
49,2003,0.449140427
49,2004,0.455338735
49,2005,0.459549856
49,2006,0.464575282
49,2007,0.469261514
49,2008,0.471811329
49,2009,0.475870809
49,2010,0.479662329
49,2011,0.482086504
49,2012,0.48611572
49,2013,0.489867472
49,2014,0.491306883
49,2015,0.494524893
49,2016,0.498917711
49,2017,0.502984614
49,2018,0.508941619
49,2019,0.514656846
49,2020,0.520149158
50,2000,0.135635508
50,2001,0.138288574
50,2002,0.140892585
50,2003,0.089249822
50,2004,0.091099095
50,2005,0.092924399
50,2006,0.094760801
50,2007,0.096573565
50,2008,0.057600063
50,2009,0.058782771
50,2010,0.059955629
50,2011,0.061086965
50,2012,0.062209286
50,2013,0.063322734
50,2014,0.064427448
50,2015,0.065523564
50,2016,0.066392552
50,2017,0.067256211
50,2018,0.068114605
50,2019,0.0689678
50,2020,0.069815857
51,2000,0.112442088
51,2001,0.115095265
51,2002,0.117699381
51,2003,0.120256219
51,2004,0.122767465
51,2005,0.125234714
51,2006,0.130937581
51,2007,0.136418479
51,2008,0.141694042
51,2009,0.1467791
51,2010,0.151686936
51,2011,0.156633491
51,2012,0.161412188
51,2013,0.166034042
51,2014,0.170509027
51,2015,0.174846189
51,2016,0.176989856
51,2017,0.179101381
51,2018,0.181181715
51,2019,0.183231769
51,2020,0.185252406
52,2000,0.340706272
52,2001,0.348035307
52,2002,0.355001733
52,2003,0.361639745
52,2004,0.367978916
52,2005,0.374045002
52,2006,0.3852837
52,2007,0.395691449
52,2008,0.405382706
52,2009,0.414449801
52,2010,0.422968283
52,2011,0.425242331
52,2012,0.427480243
52,2013,0.42968315
52,2014,0.431852126
52,2015,0.433988206
52,2016,0.435927084
52,2017,0.437839633
52,2018,0.439726555
52,2019,0.441588532
52,2020,0.443426211
53,2000,0.762422225
53,2001,0.761178419
53,2002,0.75975772
53,2003,0.758154834
53,2004,0.756363641
53,2005,0.754377109
53,2006,0.752426129
53,2007,0.750253662
53,2008,0.747849742
53,2009,0.745202917
53,2010,0.742300045
53,2011,0.739434435
53,2012,0.736268768
53,2013,0.735931499
53,2014,0.732252363
53,2015,0.728219859
53,2016,0.723851403
53,2017,0.719066504
53,2018,0.713826232
53,2019,0.708084414
53,2020,0.706227015
54,2000,0.185633527
54,2001,0.19084445
54,2002,0.187451511
54,2003,0.195726627
54,2004,0.203542386
54,2005,0.210947112
54,2006,0.229091967
54,2007,0.199898205
54,2008,0.21321257
54,2009,0.225376215
54,2010,0.23657232
54,2011,0.239199878
54,2012,0.241779314
54,2013,0.244312353
54,2014,0.246800635
54,2015,0.173782771
54,2016,0.17552291
54,2017,0.177241809
54,2018,0.116161201
54,2019,0.11747311
54,2020,0.118772911
55,2000,0.319010608
55,2001,0.314942526
55,2002,0.307405505
55,2003,0.306265909
55,2004,0.301630679
55,2005,0.300382433
55,2006,0.293987197
55,2007,0.290641884
55,2008,0.283178451
55,2009,0.279487923
55,2010,0.271280195
55,2011,0.266414472
55,2012,0.259004778
55,2013,0.253751461
55,2014,0.248324139
55,2015,0.237223072
55,2016,0.231290174
55,2017,0.218912067
55,2018,0.218692734
55,2019,0.208623904
55,2020,0.208408176
56,2000,0.644399945
56,2001,0.642004814
56,2002,0.639406042
56,2003,0.636592947
56,2004,0.633553435
56,2005,0.630273816
56,2006,0.625668007
56,2007,0.620813992
56,2008,0.612494422
56,2009,0.606925805
56,2010,0.601021483
56,2011,0.5955911
56,2012,0.593640949
56,2013,0.587539355
56,2014,0.580937898
56,2015,0.573776565
56,2016,0.566175052
56,2017,0.557847405
56,2018,0.548684269
56,2019,0.544674566
56,2020,0.533974681
57,2000,0.427797097
57,2001,0.423036531
57,2002,0.414572072
57,2003,0.412928388
57,2004,0.407549475
57,2005,0.405794114
57,2006,0.398507273
57,2007,0.394485736
57,2008,0.386018029
57,2009,0.381608686
57,2010,0.37228942
57,2011,0.366577227
57,2012,0.358062942
57,2013,0.35188041
57,2014,0.345484018
57,2015,0.332767098
57,2016,0.325740764
57,2017,0.311427387
57,2018,0.310767137
57,2019,0.298935933
57,2020,0.298276286
58,2000,0.377249944
58,2001,0.375292237
58,2002,0.369634617
58,2003,0.370586952
58,2004,0.367813404
58,2005,0.368532164
58,2006,0.363904055
58,2007,0.362425955
58,2008,0.356517966
58,2009,0.354547119
58,2010,0.347685302
58,2011,0.343417502
58,2012,0.336383113
58,2013,0.331642154
58,2014,0.326685082
58,2015,0.315485616
58,2016,0.310050372
58,2017,0.297405546
58,2018,0.298226591
58,2019,0.287993069
58,2020,0.288795677
59,2000,0.199525205
59,2001,0.200036453
59,2002,0.200545852
59,2003,0.201053415
59,2004,0.201559155
59,2005,0.202063086
59,2006,0.202705247
59,2007,0.203344494
59,2008,0.203980853
59,2009,0.20461435
59,2010,0.205245009
59,2011,0.205863096
59,2012,0.206478482
59,2013,0.207091191
59,2014,0.207701246
59,2015,0.20830867
59,2016,0.208837864
59,2017,0.209365076
59,2018,0.209890322
59,2019,0.210413617
59,2020,0.210934974
60,2000,0.61675746
60,2001,0.618503284
60,2002,0.62022772
60,2003,0.621931307
60,2004,0.623614524
60,2005,0.625277875
60,2006,0.626822825
60,2007,0.628351012
60,2008,0.629862799
60,2009,0.631358525
60,2010,0.632838538
60,2011,0.633954523
60,2012,0.63506174
60,2013,0.63616031
60,2014,0.637250392
60,2015,0.638332096
60,2016,0.63859295
60,2017,0.638853318
60,2018,0.63911321
60,2019,0.639372619
60,2020,0.639631555
61,2000,0.579261253
61,2001,0.580800876
61,2002,0.576165918
61,2003,0.571230772
61,2004,0.565968529
61,2005,0.552879883
61,2006,0.546850169
61,2007,0.540323579
61,2008,0.533240938
61,2009,0.525530898
61,2010,0.517106402
61,2011,0.508107646
61,2012,0.498143871
61,2013,0.48704188
61,2014,0.474574933
61,2015,0.460438263
61,2016,0.444180167
61,2017,0.425218737
61,2018,0.402622304
61,2019,0.374867881
61,2020,0.339203393
62,2000,0.632261529
62,2001,0.629503328
62,2002,0.62658123
62,2003,0.623486003
62,2004,0.620207388
62,2005,0.616733952
62,2006,0.61337261
62,2007,0.609781327
62,2008,0.605944239
62,2009,0.601843361
62,2010,0.597458232
62,2011,0.593297018
62,2012,0.588785514
62,2013,0.583893205
62,2014,0.578584443
62,2015,0.572817292
62,2016,0.566459217
62,2017,0.56845973
62,2018,0.561506375
62,2019,0.553916767
62,2020,0.545602996
63,2000,0.214265699
63,2001,0.222387904
63,2002,0.229733466
63,2003,0.237110679
63,2004,0.242453737
63,2005,0.247208601
63,2006,0.251003318
63,2007,0.25446576
63,2008,0.255132729
63,2009,0.257929336
63,2010,0.260448455
63,2011,0.259341
63,2012,0.260685251
63,2013,0.261824788
63,2014,0.260766406
63,2015,0.261456531
63,2016,0.262133972
63,2017,0.264774468
63,2018,0.265107776
63,2019,0.266376095
63,2020,0.267503857
64,2000,0.481214973
64,2001,0.48558541
64,2002,0.487989587
64,2003,0.491814335
64,2004,0.495403934
64,2005,0.49877346
64,2006,0.500592393
64,2007,0.502108049
64,2008,0.503329893
64,2009,0.506235767
64,2010,0.506949206
64,2011,0.506008639
64,2012,0.506774505
64,2013,0.507222966
64,2014,0.507357046
64,2015,0.507177636
64,2016,0.504658643
64,2017,0.50420755
64,2018,0.506108281
64,2019,0.510523873
64,2020,0.51208912
65,2000,0.65070212
65,2001,0.657661274
65,2002,0.664448343
65,2003,0.671071822
65,2004,0.680150844
65,2005,0.683858898
65,2006,0.688446856
65,2007,0.692890053
65,2008,0.697197351
65,2009,0.701376815
65,2010,0.705435812
65,2011,0.710356474
65,2012,0.715111001
65,2013,0.719710248
65,2014,0.72416403
65,2015,0.728481274
65,2016,0.733442496
65,2017,0.738234877
65,2018,0.740250635
65,2019,0.744737193
65,2020,0.749085226
66,2000,0.733211464
66,2001,0.734915903
66,2002,0.736475894
66,2003,0.737895969
66,2004,0.739180161
66,2005,0.740332029
66,2006,0.742030878
66,2007,0.743568112
66,2008,0.74494876
66,2009,0.746177232
66,2010,0.747257367
66,2011,0.749210265
66,2012,0.750963833
66,2013,0.752525121
66,2014,0.753900234
66,2015,0.755094414
66,2016,0.756446402
66,2017,0.757606794
66,2018,0.758580187
66,2019,0.759370377
66,2020,0.759980405
67,2000,0.23673572
67,2001,0.238715894
67,2002,0.228635493
67,2003,0.230523776
67,2004,0.232387071
67,2005,0.23422604
67,2006,0.236041101
67,2007,0.237833069
67,2008,0.239602525
67,2009,0.241350021
67,2010,0.243076099
67,2011,0.229635801
67,2012,0.2296842
67,2013,0.229732585
67,2014,0.229780952
67,2015,0.229829301
67,2016,0.231343503
