rgn_id,year,pressure_score
73,2014,0.013132824
73,2015,0.013142916
73,2016,0.013189871
73,2017,0.013233907
73,2018,0.013172153
73,2019,0.013242814
73,2020,0.013223487
74,2005,0.129114015
74,2006,0.129233637
74,2007,0.128708231
74,2008,0.126965835
74,2009,0.130068795
74,2010,0.129164363
74,2011,0.127774732
74,2012,0.129224418
74,2013,0.130631454
74,2014,0.129689121
74,2015,0.12962446
74,2016,0.132748026
74,2017,0.131557319
74,2018,0.129803437
74,2019,0.130860179
74,2020,0.135210692
75,2005,0.119694686
75,2006,0.120243917
75,2007,0.120848368
75,2008,0.12169813
75,2009,0.121205981
75,2010,0.121895566
75,2011,0.122696594
75,2012,0.122845128
75,2013,0.123443169
75,2014,0.123257794
75,2015,0.123074259
75,2016,0.124262261
75,2017,0.125290379
75,2018,0.125515584
75,2019,0.125878322
75,2020,0.127291507
76,2005,0.081621378
76,2006,0.081963783
76,2007,0.081458351
76,2008,0.07875924
76,2009,0.083532847
76,2010,0.082215058
76,2011,0.08033843
76,2012,0.082212242
76,2013,0.083961378
76,2014,0.082902689
76,2015,0.082824638
76,2016,0.087576731
76,2017,0.0860498
76,2018,0.083331012
76,2019,0.085130516
76,2020,0.089276379
77,2005,0.053360761
77,2006,0.053706126
77,2007,0.053415119
77,2008,0.053028184
77,2009,0.051176261
77,2010,0.046852062
77,2011,0.047632599
77,2012,0.046839674
77,2013,0.042974629
77,2014,0.042916923
77,2015,0.041569469
77,2016,0.04303018
77,2017,0.042502256
77,2018,0.041527897
77,2019,0.042670923
77,2020,0.043147079
78,2005,0.143784627
78,2006,0.141121853
78,2007,0.143710828
78,2008,0.141326291
78,2009,0.144221823
78,2010,0.145217838
78,2011,0.145658746
78,2012,0.145774151
78,2013,0.146384223
78,2014,0.14593443
78,2015,0.145813172
78,2016,0.146785837
78,2017,0.147891178
78,2018,0.14478239
78,2019,0.144795054
78,2020,0.14491925
79,2005,0.112702011
79,2006,0.111801536
79,2007,0.119370305
79,2008,0.11080942
79,2009,0.104615582
79,2010,0.100893692
79,2011,0.110161142
79,2012,0.11034495
79,2013,0.111625638
79,2014,0.111250102
79,2015,0.11058175
79,2016,0.111553404
79,2017,0.112557485
79,2018,0.113677021
79,2019,0.110564953
79,2020,0.110588987
80,2005,0.035606174
80,2006,0.034739793
80,2007,0.035462
80,2008,0.034528767
80,2009,0.03339838
80,2010,0.035238367
80,2011,0.035121977
80,2012,0.033837809
80,2013,0.03462463
80,2014,0.034246279
80,2015,0.033624057
80,2016,0.034249088
80,2017,0.034522442
80,2018,0.034268114
80,2019,0.034754461
80,2020,0.035448809
81,2005,0.011747097
81,2006,0.011562412
81,2007,0.01144863
81,2008,0.01087661
81,2009,0.011720418
81,2010,0.012222955
81,2011,0.011820346
81,2012,0.012351829
81,2013,0.011699524
81,2014,0.011409243
81,2015,0.012024321
81,2016,0.012035606
81,2017,0.012035843
81,2018,0.011957547
81,2019,0.012115521
81,2020,0.012084128
82,2005,0.161794921
82,2006,0.160166079
82,2007,0.161030442
82,2008,0.159593083
82,2009,0.161428866
82,2010,0.160261375
82,2011,0.161559509
82,2012,0.161815957
82,2013,0.160993687
82,2014,0.160136371
82,2015,0.161170868
82,2016,0.162963333
82,2017,0.162014199
82,2018,0.158003551
82,2019,0.161637945
82,2020,0.161002931
84,2005,0.146328243
84,2006,0.149043094
84,2007,0.148524699
84,2008,0.147550402
84,2009,0.148394634
84,2010,0.149997475
84,2011,0.149743498
84,2012,0.150790845
84,2013,0.150278206
84,2014,0.151114152
84,2015,0.150993395
84,2016,0.150530902
84,2017,0.150725688
84,2018,0.150673303
84,2019,0.150664222
84,2020,0.150664222
85,2005,0
85,2006,0
85,2007,0
85,2008,0
85,2009,0
85,2010,0
85,2011,0
