rgn_id,year,w_fis
112,2007,0.861293435
112,2008,0.850969961
112,2009,0.850219096
112,2010,0.852843452
112,2011,0.838854569
112,2012,0.798773722
112,2013,0.80926229
112,2014,0.795815441
112,2015,0.808702824
112,2016,0.786137818
112,2017,0.748689448
112,2018,0.749807476
112,2019,0.776051663
113,2005,1
113,2006,1
113,2007,1
113,2008,1
113,2009,1
113,2010,1
113,2011,1
113,2012,1
113,2013,1
113,2014,1
113,2015,1
113,2016,1
113,2017,1
113,2018,1
113,2019,1
114,2005,1
114,2006,1
114,2007,1
114,2008,1
114,2009,1
114,2010,1
114,2011,1
114,2012,1
114,2013,1
114,2014,1
114,2015,1
114,2016,1
114,2017,1
114,2018,1
114,2019,1
115,2005,0.982681633
115,2006,0.980835151
115,2007,0.980916948
115,2008,0.978017996
115,2009,0.977121308
115,2010,0.983921065
115,2011,0.991993864
115,2012,0.987208732
115,2013,0.982922846
115,2014,0.983128129
115,2015,0.990761128
115,2016,0.98856911
115,2017,0.987005876
115,2018,0.986477085
115,2019,0.986335606
116,2005,0.930023255
116,2006,0.991451765
116,2007,0.989086773
116,2008,0.991131679
116,2009,1
116,2010,1
116,2011,1
116,2012,1
116,2013,1
116,2014,1
116,2015,1
116,2016,1
116,2017,1
116,2018,1
116,2019,1
117,2005,1
117,2006,1
117,2007,1
117,2008,1
117,2009,1
117,2010,1
117,2011,1
117,2012,1
117,2013,1
117,2014,0.999852498
117,2015,0.999852114
117,2016,0.999703004
117,2017,0.999702992
117,2018,0.99970298
117,2019,0.999702967
118,2005,1
118,2006,1
118,2007,1
118,2008,1
118,2009,1
118,2010,1
118,2011,1
118,2012,1
118,2013,1
118,2014,1
118,2015,1
118,2016,1
118,2017,1
118,2018,1
118,2019,1
119,2005,1
119,2006,1
119,2007,1
119,2008,1
119,2009,1
119,2010,1
119,2011,1
119,2012,1
119,2013,1
119,2014,1
119,2015,1
119,2016,1
119,2017,1
119,2018,1
119,2019,1
120,2005,0.999663071
120,2006,0.999658135
120,2007,0.99946006
120,2008,0.999547964
120,2009,0.99935021
120,2010,0.99937054
120,2011,0.999481926
120,2012,0.999764658
120,2013,0.999706711
120,2014,0.999447567
120,2015,0.999437387
120,2016,0.99943815
120,2017,0.999438691
120,2018,0.999439116
120,2019,0.999439548
121,2005,1
121,2006,1
121,2007,1
121,2008,1
121,2009,1
121,2010,1
121,2011,1
121,2012,1
121,2013,1
121,2014,1
121,2015,1
121,2016,1
121,2017,1
121,2018,1
121,2019,1
122,2005,0.999444533
122,2006,0.999481185
122,2007,0.999811162
122,2008,0.999651423
122,2009,0.999503063
122,2010,0.999619068
122,2011,0.999381394
122,2012,0.999056301
122,2013,0.999047641
122,2014,0.999836593
122,2015,0.99964731
122,2016,0.999074173
122,2017,0.996862825
122,2018,0.993668458
122,2019,0.993780143
123,2005,1
123,2006,1
123,2007,1
123,2008,1
123,2009,1
123,2010,1
123,2011,1
123,2012,1
123,2013,1
123,2014,1
123,2015,1
123,2016,1
123,2017,1
123,2018,1
123,2019,1
124,2005,1
124,2006,1
124,2007,1
124,2008,1
124,2009,1
124,2010,1
124,2011,1
124,2012,1
124,2013,1
124,2014,1
124,2015,1
124,2016,1
124,2017,1
124,2018,1
124,2019,1
125,2005,1
125,2006,1
125,2007,1
125,2008,1
125,2009,1
125,2010,1
125,2011,1
125,2012,1
125,2013,1
125,2014,0.999942777
125,2015,0.999402189
125,2016,0.999577382
125,2017,0.999459013
125,2018,0.999423782
125,2019,0.999339747
126,2005,1
126,2006,1
126,2007,1
126,2008,1
126,2009,1
126,2010,1
126,2011,1
126,2012,1
126,2013,1
126,2014,1
126,2015,1
126,2016,1
126,2017,1
126,2018,1
126,2019,1
127,2005,1
127,2006,1
127,2007,1
127,2008,1
127,2009,1
127,2010,1
127,2011,1
127,2012,0.999970811
127,2013,0.999912407
127,2014,0.999908978
127,2015,0.999908709
127,2016,0.999929043
127,2017,1
127,2018,1
127,2019,1
129,2005,0.89427456
129,2006,0.873738474
129,2007,0.882573256
129,2008,0.912772965
129,2009,0.92860441
129,2010,0.884729546
129,2011,0.824593011
129,2012,0.807203307
129,2013,0.831944276
129,2014,0.728569752
129,2015,0.664442208
129,2016,0.668052854
129,2017,0.673849112
129,2018,0.788131149
129,2019,0.931313227
130,2005,0.910101308
130,2006,0.906766319
130,2007,0.892485373
130,2008,0.930505004
130,2009,0.940805802
130,2010,0.933174269
130,2011,0.920963056
130,2012,0.927137988
130,2013,0.939960407
130,2014,0.900932513
130,2015,0.898159631
130,2016,0.903844529
130,2017,0.877002411
130,2018,0.890184893
130,2019,0.886350859
131,2005,0.721529138
131,2006,0.686440535
131,2007,0.637923785
131,2008,0.627798915
131,2009,0.663156155
131,2010,0.679807099
131,2011,0.551275752
131,2012,0.510893498
131,2013,0.539731029
131,2014,0.667968974
131,2015,0.662845596
131,2016,0.645103166
131,2017,0.62325528
131,2018,0.623910681
131,2019,0.637937419
132,2005,0.702686095
132,2006,0.666933689
132,2007,0.743491904
132,2008,0.735433152
132,2009,0.821023916
132,2010,0.813318761
132,2011,0.791946297
132,2012,0.836459578
132,2013,0.918328228
132,2014,0.957335682
132,2015,0.945168771
132,2016,0.887087958
132,2017,0.892820432
132,2018,0.833458833
132,2019,0.921856813
133,2005,0.425487935
133,2006,0.469508642
133,2007,0.432593909
133,2008,0.579210975
133,2009,0.605989191
133,2010,0.410432273
133,2011,0.394757233
133,2012,0.429342861
133,2013,0.416487493
133,2014,0.547198047
133,2015,0.5710774
133,2016,0.43597077
133,2017,0.413526216
133,2018,0.394413135
133,2019,0.418641618
134,2005,0.991625374
134,2006,0.995415311
134,2007,0.994544927
134,2008,0.989906106
134,2009,0.989354516
134,2010,0.966838759
134,2011,0.936635875
134,2012,0.954541795
134,2013,0.95072472
134,2014,0.933525896
134,2015,0.938454527
134,2016,0.930414589
134,2017,0.932878521
134,2018,0.920615797
134,2019,0.931694439
135,2005,0.903543901
135,2006,0.908944488
135,2007,0.893199841
135,2008,0.893978379
135,2009,0.902954286
135,2010,0.902269623
135,2011,0.914180981
135,2012,0.93993699
135,2013,0.914028437
135,2014,0.899663325
135,2015,0.902259322
135,2016,0.891611386
135,2017,0.89510796
135,2018,0.897282356
135,2019,0.883482352
136,2005,0.747767307
136,2006,0.703793637
136,2007,0.698365114
136,2008,0.698952065
136,2009,0.532254514
136,2010,0.720616683
136,2011,0.750288023
136,2012,0.702530482
136,2013,0.704100978
136,2014,0.664961347
136,2015,0.651984986
136,2016,0.630116254
136,2017,0.622480458
136,2018,0.596987952
136,2019,0.592910658
137,2005,0.690883612
137,2006,0.637120922
137,2007,0.646500337
137,2008,0.692798844
137,2009,0.601306353
137,2010,0.487642696
137,2011,0.533046314
137,2012,0.510616511
137,2013,0.517393691
137,2014,0.574695708
137,2015,0.464592128
137,2016,0.409803133
137,2017,0.339322023
137,2018,0.297902119
137,2019,0.234145451
138,2005,0.990173432
138,2006,0.985012763
138,2007,0.985841809
138,2008,0.98621544
138,2009,0.965620823
138,2010,0.956199502
138,2011,0.980652535
138,2012,0.957712006
138,2013,0.961008947
138,2014,0.978120045
138,2015,0.978696071
138,2016,0.976705758
138,2017,0.956815404
138,2018,0.946911621
138,2019,0.959773179
139,2005,0.935692672
139,2006,0.935090191
139,2007,0.9382053
139,2008,0.951997057
139,2009,0.945288644
139,2010,0.887264615
139,2011,0.884415126
139,2012,0.878950443
139,2013,0.856182945
139,2014,0.902774369
139,2015,0.883575733
139,2016,0.88624052
139,2017,0.897136297
139,2018,0.85333996
139,2019,0.802671917
140,2005,0.993367631
140,2006,0.995069592
140,2007,0.993698447
140,2008,0.994712052
140,2009,0.993793927
140,2010,0.996323743
140,2011,0.996486769
140,2012,0.994543849
140,2013,0.990042466
140,2014,0.992428074
140,2015,0.986648011
140,2016,0.991265856
140,2017,0.990856022
140,2018,0.99172831
140,2019,0.989013552
141,2005,0.941337982
141,2006,0.910771443
141,2007,0.848182578
141,2008,0.804983467
141,2009,0.831994349
141,2010,0.849070597
141,2011,0.843695219
141,2012,0.758344464
141,2013,0.770245333
141,2014,0.759620108
141,2015,0.751931135
141,2016,0.743183779
141,2017,0.798117678
141,2018,0.684913444
141,2019,0.699127953
143,2005,0.990028465
143,2006,0.994360499
143,2007,0.994351551
143,2008,0.994461433
143,2009,0.994542327
143,2010,0.993733069
143,2011,0.990573871
143,2012,0.992656249
143,2013,0.991018895
143,2014,0.990382312
143,2015,0.984295698
143,2016,0.980360601
143,2017,0.975513358
143,2018,0.953221605
143,2019,0.948134276
144,2005,1
144,2006,1
144,2007,1
144,2008,1
144,2009,1
144,2010,1
144,2011,1
144,2012,1
144,2013,1
144,2014,1
144,2015,1
144,2016,1
144,2017,1
144,2018,1
144,2019,1
145,2005,1
145,2006,1
145,2007,1
145,2008,1
145,2009,1
145,2010,1
145,2011,1
145,2012,1
145,2013,1
145,2014,1
145,2015,1
145,2016,1
145,2017,1
145,2018,1
145,2019,1
146,2005,1
146,2006,1
146,2007,1
146,2008,1
146,2009,1
146,2010,1
146,2011,1
146,2012,1
146,2013,1
146,2014,1
146,2015,1
146,2016,1
146,2017,1
146,2018,1
146,2019,1
147,2005,0.838765326
147,2006,0.858663846
147,2007,0.88891261
147,2008,0.876275019
147,2009,0.869879813
147,2010,0.850811487
147,2011,0.861391569
147,2012,0.869792672
147,2013,0.900224808
147,2014,0.927202665
147,2015,0.940594687
147,2016,0.956346633
147,2017,0.941435572
147,2018,0.935731575
147,2019,0.923026425
148,2005,1
148,2006,1
148,2007,1
148,2008,1
148,2009,1
148,2010,1
148,2011,1
148,2012,1
148,2013,1
148,2014,1
148,2015,1
148,2016,1
148,2017,1
148,2018,1
148,2019,1
149,2005,1
149,2006,1
149,2007,1
149,2008,1
149,2009,1
149,2010,1
149,2011,1
149,2012,1
149,2013,1
149,2014,1
149,2015,1
149,2016,1
149,2017,1
149,2018,1
149,2019,1
150,2005,1
150,2006,1
150,2007,1
150,2008,1
150,2009,1
150,2010,1
150,2011,1
150,2012,1
150,2013,1
150,2014,1
150,2015,1
150,2016,1
150,2017,1
150,2018,1
150,2019,1
151,2005,1
151,2006,1
151,2007,1
151,2008,1
151,2009,1
151,2010,1
151,2011,1
151,2012,1
151,2013,1
151,2014,1
151,2015,1
151,2016,1
151,2017,1
151,2018,1
151,2019,1
152,2005,1
152,2006,1
152,2007,1
152,2008,1
152,2009,1
152,2010,1
152,2011,1
152,2012,1
152,2013,1
152,2014,1
152,2015,1
152,2016,1
152,2017,1
152,2018,1
152,2019,1
153,2005,1
153,2006,1
153,2007,1
153,2008,1
153,2009,1
153,2010,1
153,2011,0.99992859
153,2012,0.999929835
153,2013,0.999914096
153,2014,0.999836111
153,2015,0.999895383
153,2016,0.999723444
153,2017,0.999793392
153,2018,0.999822148
153,2019,0.998152843
154,2005,1
154,2006,1
154,2007,1
154,2008,1
154,2009,1
154,2010,1
154,2011,1
154,2012,1
154,2013,1
154,2014,1
154,2015,1
154,2016,1
154,2017,1
154,2018,1
154,2019,1
155,2005,0.99931583
155,2006,0.999320595
155,2007,0.970998399
155,2008,0.975453518
155,2009,0.976390258
155,2010,0.979176865
155,2011,0.982673206
155,2012,0.993134095
155,2013,0.995290642
155,2014,0.994964094
155,2015,0.998382061
155,2016,0.993349607
155,2017,0.992839212
155,2018,0.992915931
155,2019,0.989566808
156,2005,1
156,2006,1
156,2007,1
156,2008,1
156,2009,1
156,2010,1
156,2011,1
156,2012,1
156,2013,1
156,2014,1
156,2015,1
156,2016,1
156,2017,1
156,2018,1
156,2019,1
157,2005,1
157,2006,1
157,2007,1
157,2008,1
157,2009,1
157,2010,1
157,2011,1
157,2012,1
157,2013,1
157,2014,1
157,2015,1
157,2016,1
157,2017,1
157,2018,1
157,2019,1
158,2005,1
158,2006,1
158,2007,1
158,2008,1
158,2009,1
158,2010,1
158,2011,1
158,2012,1
158,2013,1
158,2014,1
158,2015,1
158,2016,1
158,2017,1
158,2018,1
158,2019,1
159,2005,1
159,2006,1
159,2007,1
159,2008,1
159,2009,1
159,2010,1
159,2011,1
159,2012,1
159,2013,1
159,2014,1
159,2015,1
159,2016,1
159,2017,1
159,2018,1
159,2019,1
161,2005,1
161,2006,1
161,2007,1
161,2008,1
161,2009,1
161,2010,1
161,2011,1
161,2012,1
161,2013,1
161,2014,1
161,2015,1
161,2016,1
161,2017,1
161,2018,1
161,2019,1
162,2005,0.851826277
162,2006,0.831101093
162,2007,0.835613338
162,2008,0.834761403
162,2009,0.821790159
162,2010,0.813017247
162,2011,0.832352439
162,2012,0.839709117
162,2013,0.815619218
162,2014,0.843669074
162,2015,0.815885142
162,2016,0.784639178
162,2017,0.800406804
162,2018,0.762425012
162,2019,0.770754638
163,2005,0.960431806
163,2006,0.9619837
163,2007,0.962434552
163,2008,0.955517324
163,2009,0.950324594
163,2010,0.960831695
163,2011,0.958052695
163,2012,0.959686671
163,2013,0.961280245
163,2014,0.959342983
163,2015,0.960633786
163,2016,0.959023783
163,2017,0.950036332
163,2018,0.938738292
163,2019,0.946667048
164,2005,0.450431214
164,2006,0.688095843
164,2007,0.681073548
164,2008,0.577934498
164,2009,0.4787623
164,2010,0.563068919
164,2011,0.576343618
164,2012,0.538964777
164,2013,0.543248412
164,2014,0.612488585
164,2015,0.851308477
164,2016,0.928068133
164,2017,0.929595341
164,2018,0.932130792
164,2019,0.933882032
166,2005,0.987273243
166,2006,0.999438758
166,2007,0.995630796
166,2008,0.995892207
166,2009,0.995856149
166,2010,0.998740307
166,2011,0.998257251
166,2012,0.99858459
166,2013,1
166,2014,1
166,2015,1
166,2016,1
166,2017,1
166,2018,1
166,2019,0.999963751
167,2005,0.997381548
167,2006,0.997410396
167,2007,0.99857361
167,2008,0.99650831
167,2009,0.997323606
167,2010,0.998563179
167,2011,0.999415398
167,2012,0.999516603
167,2013,0.995838126
167,2014,0.997182672
167,2015,0.998343674
167,2016,0.995087365
167,2017,0.996417135
167,2018,0.996000013
167,2019,0.997644682
168,2005,0.996364564
168,2006,0.997595777
168,2007,0.998888732
168,2008,0.999292345
168,2009,0.998561656
168,2010,0.998540445
168,2011,0.998660752
168,2012,0.998562665
168,2013,0.998626961
168,2014,0.998676201
168,2015,0.999498235
168,2016,0.999672356
168,2017,0.999848708
168,2018,0.999821208
168,2019,0.999782009
169,2005,1
169,2006,1
169,2007,1
169,2008,1
169,2009,1
169,2010,1
169,2011,1
169,2012,1
169,2013,1
169,2014,1
169,2015,1
169,2016,1
169,2017,1
169,2018,1
169,2019,1
171,2005,0.851419892
171,2006,0.857662042
171,2007,0.850762963
171,2008,0.854113279
171,2009,0.844125121
171,2010,0.836942572
171,2011,0.831026514
171,2012,0.858199363
171,2013,0.842905823
171,2014,0.846077967
171,2015,0.861225578
171,2016,0.876485839
171,2017,0.882798029
171,2018,0.862066743
171,2019,0.851100862
172,2005,0.999890691
172,2006,0.999909323
172,2007,0.999900222
172,2008,0.999895942
172,2009,0.999889796
172,2010,0.999766694
172,2011,0.999917828
172,2012,0.999968793
172,2013,0.999991399
172,2014,0.999973686
172,2015,0.999971936
172,2016,0.999981383
172,2017,0.999989006
172,2018,0.999974557
172,2019,0.999992887
173,2005,1
173,2006,1
173,2007,1
173,2008,1
173,2009,1
173,2010,1
173,2011,1
173,2012,1
173,2013,1
173,2014,1
173,2015,1
173,2016,1
173,2017,1
173,2018,1
173,2019,1
174,2005,0.590851059
174,2006,0.632712245
174,2007,0.629827398
174,2008,0.637939679
174,2009,0.670447314
174,2010,0.677046743
174,2011,0.612729339
174,2012,0.598223594
174,2013,0.622249902
174,2014,0.606481948
174,2015,0.617702438
174,2016,0.637727818
174,2017,0.64180103
174,2018,0.617816127
174,2019,0.622171969
175,2005,0.943513636
175,2006,0.948234258
175,2007,0.916844124
175,2008,0.912263722
175,2009,0.921773341
175,2010,0.922779751
175,2011,0.928554152
175,2012,0.872594129
175,2013,0.918081034
175,2014,0.903157891
175,2015,0.915197731
175,2016,0.883064212
175,2017,0.936724394
175,2018,0.891788903
175,2019,0.944828041
176,2005,0.962420648
176,2006,0.911599169
176,2007,0.92910977
176,2008,0.964630345
176,2009,0.956993124
176,2010,0.835060772
176,2011,0.944258451
176,2012,0.93683344
176,2013,0.947757876
176,2014,0.888636446
176,2015,0.797265096
176,2016,0.77515566
176,2017,0.88639342
176,2018,0.773278819
176,2019,0.813545137
177,2005,0.692560633
177,2006,0.650872827
177,2007,0.627072696
177,2008,0.62578676
177,2009,0.622083374
177,2010,0.706212087
177,2011,0.708208649
177,2012,0.549900148
177,2013,0.585571507
177,2014,0.549677808
177,2015,0.589291823
177,2016,0.541077809
177,2017,0.688282145
177,2018,0.638668272
177,2019,0.606452225
178,2005,1
178,2006,1
178,2007,1
178,2008,1
178,2009,1
178,2010,1
178,2011,1
178,2012,1
178,2013,1
178,2014,1
178,2015,1
178,2016,1
178,2017,1
178,2018,1
178,2019,1
179,2005,0.549318551
179,2006,0.585924963
179,2007,0.556120794
179,2008,0.518854313
179,2009,0.581586289
179,2010,0.618399707
179,2011,0.614027893
179,2012,0.596761817
179,2013,0.63920255
179,2014,0.659449187
179,2015,0.654203206
179,2016,0.627980757
179,2017,0.628910528
179,2018,0.618118456
179,2019,0.582908932
180,2005,0.842098328
180,2006,0.843165029
180,2007,0.843447644
180,2008,0.829630018
180,2009,0.840047525
180,2010,0.844323873
180,2011,0.845677876
180,2012,0.791599304
180,2013,0.813320466
180,2014,0.833047108
180,2015,0.840557282
180,2016,0.813572268
180,2017,0.865078939
180,2018,0.83545031
180,2019,0.83884968
181,2005,0.802759939
181,2006,0.781300059
181,2007,0.827998268
181,2008,0.824711411
181,2009,0.819401823
181,2010,0.848865076
181,2011,0.84300788
181,2012,0.867358256
181,2013,0.873187502
181,2014,0.847639945
181,2015,0.857804674
181,2016,0.816383123
181,2017,0.839765283
181,2018,0.830450935
181,2019,0.811198393
182,2005,0.456903904
182,2006,0.495990659
182,2007,0.534448574
182,2008,0.494485937
182,2009,0.524157227
182,2010,0.538095155
182,2011,0.517194914
182,2012,0.53205687
182,2013,0.465232636
182,2014,0.478427208
182,2015,0.49369615
182,2016,0.45138745
182,2017,0.422426427
182,2018,0.464761137
182,2019,0.486676415
183,2005,0.918479679
183,2006,0.927156693
183,2007,0.921423112
183,2008,0.928610688
183,2009,0.902635658
183,2010,0.913288734
183,2011,0.892147756
183,2012,0.901778461
183,2013,0.890553794
183,2014,0.893154928
183,2015,0.910247999
183,2016,0.864364916
183,2017,0.826350879
183,2018,0.881724446
183,2019,0.878231254
184,2005,0.669279124
184,2006,0.671302424
184,2007,0.725467536
184,2008,0.676161114
184,2009,0.694553605
184,2010,0.663232731
184,2011,0.683969961
184,2012,0.661957301
184,2013,0.622221601
184,2014,0.626997822
184,2015,0.631054925
184,2016,0.635069467
184,2017,0.647676655
184,2018,0.685755476
184,2019,0.685145387
185,2005,1
185,2006,1
185,2007,1
185,2008,1
185,2009,1
185,2010,1
185,2011,1
185,2012,1
185,2013,1
185,2014,1
185,2015,1
185,2016,1
185,2017,1
185,2018,1
185,2019,1
186,2005,0.694945918
186,2006,0.718673833
186,2007,0.656131868
186,2008,0.668810252
186,2009,0.658706038
186,2010,0.641119961
186,2011,0.648332244
186,2012,0.67652813
186,2013,0.66479265
186,2014,0.711660168
186,2015,0.691819106
186,2016,0.693791825
186,2017,0.583799603
186,2018,0.617682487
186,2019,0.656990536
187,2005,0.581447826
187,2006,0.612504215
187,2007,0.63291121
187,2008,0.671075984
187,2009,0.649131148
187,2010,0.682366175
187,2011,0.703592861
187,2012,0.610290111
187,2013,0.656224837
187,2014,0.60734364
187,2015,0.599084534
187,2016,0.575355233
187,2017,0.502846599
187,2018,0.505162957
187,2019,0.478657955
188,2005,0.588368524
188,2006,0.455731929
188,2007,0.535320512
188,2008,0.400414839
188,2009,0.706608339
188,2010,0.353586509
188,2011,0.451643376
188,2012,0.426171105
188,2013,0.293284505
188,2014,0.199819776
188,2015,0.180826807
188,2016,0.148063477
188,2017,0.158873574
188,2018,0.132375641
188,2019,0.232157014
189,2005,1
189,2006,1
189,2007,1
189,2008,1
189,2009,1
189,2010,1
189,2011,1
189,2012,1
189,2013,1
189,2014,1
189,2015,1
189,2016,1
189,2017,1
189,2018,1
189,2019,1
190,2005,1
190,2006,1
190,2007,1
190,2008,1
190,2009,1
190,2010,1
190,2011,1
190,2012,1
190,2013,1
190,2014,1
190,2015,1
190,2016,1
190,2017,1
190,2018,1
190,2019,1
191,2005,0.986231475
191,2006,0.99409765
191,2007,0.987704697
191,2008,0.984790271
191,2009,0.980246952
191,2010,0.97386687
191,2011,0.973927495
191,2012,0.970628768
191,2013,0.951108134
191,2014,0.959659194
191,2015,0.942299731
191,2016,0.92456925
191,2017,0.91308618
191,2018,0.938938367
191,2019,0.932761498
192,2005,1
192,2006,1
192,2007,1
192,2008,1
192,2009,1
192,2010,1
192,2011,1
192,2012,1
192,2013,1
192,2014,1
192,2015,1
192,2016,1
192,2017,1
192,2018,1
192,2019,1
193,2005,1
193,2006,1
193,2007,1
193,2008,1
193,2009,1
193,2010,1
193,2011,1
193,2012,1
193,2013,1
193,2014,1
193,2015,1
193,2016,1
193,2017,1
193,2018,1
193,2019,1
194,2005,1
194,2006,1
194,2007,1
194,2008,1
194,2009,1
194,2010,1
194,2011,1
194,2012,1
194,2013,1
194,2014,1
194,2015,1
194,2016,1
194,2017,1
194,2018,1
194,2019,1
195,2005,1
195,2006,1
195,2007,1
195,2008,1
195,2009,1
195,2010,1
195,2011,1
195,2012,1
195,2013,1
195,2014,1
195,2015,1
195,2016,1
195,2017,1
195,2018,1
195,2019,1
196,2005,1
196,2006,1
196,2007,1
196,2008,1
196,2009,1
196,2010,1
196,2011,1
196,2012,1
196,2013,1
196,2014,1
196,2015,0.999896674
196,2016,0.999667366
196,2017,0.999788614
196,2018,0.999764435
196,2019,0.999775038
197,2005,1
197,2006,1
197,2007,1
197,2008,1
197,2009,1
197,2010,1
197,2011,1
197,2012,1
197,2013,1
197,2014,1
197,2015,1
197,2016,1
197,2017,1
197,2018,1
197,2019,1
198,2005,1
198,2006,1
198,2007,1
198,2008,1
198,2009,1
198,2010,1
198,2011,1
198,2012,1
198,2013,1
198,2014,1
198,2015,1
198,2016,1
198,2017,1
198,2018,1
198,2019,1
199,2005,1
199,2006,1
199,2007,1
199,2008,1
199,2009,1
199,2010,1
199,2011,1
199,2012,1
199,2013,1
199,2014,1
199,2015,1
199,2016,1
199,2017,1
199,2018,1
199,2019,1
200,2005,1
200,2006,1
200,2007,1
200,2008,1
200,2009,1
200,2010,1
200,2011,1
200,2012,1
200,2013,1
200,2014,1
200,2015,1
200,2016,1
200,2017,1
200,2018,1
200,2019,1
202,2005,0.900059011
202,2006,0.890365218
202,2007,0.854739766
202,2008,0.862397455
202,2009,0.835655462
202,2010,0.854352622
202,2011,0.847405154
202,2012,0.893203911
202,2013,0.877496588
202,2014,0.849735396
202,2015,0.894911552
202,2016,0.894529437
202,2017,0.901290696
202,2018,0.913790854
202,2019,0.913028128
203,2005,0.873745046
203,2006,0.921503182
203,2007,0.862375675
203,2008,0.891799416
203,2009,0.981673311
203,2010,0.86169866
203,2011,0.863005812
203,2012,0.852333961
203,2013,0.825184077
203,2014,0.78555951
203,2015,0.773897564
203,2016,0.75439754
203,2017,0.755088614
203,2018,0.727456527
203,2019,0.700598427
204,2005,0.826546181
204,2006,0.831086615
204,2007,0.827332171
204,2008,0.81875984
204,2009,0.836745516
204,2010,0.81807792
204,2011,0.788879665
204,2012,0.788673153
204,2013,0.771774873
204,2014,0.772261699
204,2015,0.751736555
204,2016,0.753790581
204,2017,0.745247954
204,2018,0.744207896
204,2019,0.734373544
205,2005,0.959100295
205,2006,0.961457466
205,2007,0.955876762
205,2008,0.933603816
205,2009,0.933728729
205,2010,0.952238524
205,2011,0.950488653
205,2012,0.946898377
205,2013,0.945198757
205,2014,0.949822173
205,2015,0.945674438
205,2016,0.948070127
205,2017,0.979891847
205,2018,0.951721409
205,2019,0.938416025
206,2005,0.935590078
206,2006,0.934104717
206,2007,0.913728654
206,2008,0.889089285
206,2009,0.87538361
206,2010,0.903294424
206,2011,0.913045047
206,2012,0.925467805
206,2013,0.907993337
206,2014,0.922255877
206,2015,0.942503993
206,2016,0.934225962
206,2017,0.930343033
206,2018,0.924739906
206,2019,0.928127474
207,2005,0.798672518
207,2006,0.782925476
207,2007,0.782283677
207,2008,0.777039599
207,2009,0.825941822
207,2010,0.803132338
207,2011,0.791045982
207,2012,0.76490847
207,2013,0.747242072
207,2014,0.726564673
207,2015,0.7433646
207,2016,0.729982562
207,2017,0.728342642
207,2018,0.692005175
207,2019,0.692822079
208,2005,0.306756114
208,2006,0.5353302
208,2007,0.620993351
208,2008,0.502999005
208,2009,0.558527717
208,2010,0.486924221
208,2011,0.499868686
208,2012,0.430392734
208,2013,0.420120717
208,2014,0.351778668
208,2015,0.389466205
208,2016,0.38677971
208,2017,0.391432077
208,2018,0.409736235
208,2019,0.45592461
209,2005,0.268046479
209,2006,0.265817283
209,2007,0.258610446
209,2008,0.250972071
209,2009,0.255072021
209,2010,0.254698023
209,2011,0.246808919
209,2012,0.244313761
209,2013,0.236499587
209,2014,0.232833406
209,2015,0.214680587
209,2016,0.205741537
209,2017,0.192611567
209,2018,0.180174246
209,2019,0.173361283
210,2005,0.78688913
210,2006,0.776694394
210,2007,0.788162012
210,2008,0.780779483
210,2009,0.786919904
210,2010,0.830348577
210,2011,0.812639262
210,2012,0.806987516
210,2013,0.808470298
210,2014,0.804043252
210,2015,0.795198208
210,2016,0.791536634
210,2017,0.780819102
210,2018,0.799039743
210,2019,0.783735475
212,2005,0.995310359
212,2006,0.99921467
212,2007,0.99935902
212,2008,0.999127223
212,2009,0.997772754
212,2010,0.996756555
212,2011,0.994742009
212,2012,0.999421738
212,2013,0.996868523
212,2014,0.999246539
212,2015,0.999993875
212,2016,0.999953967
212,2017,0.999992766
212,2018,0.999993286
212,2019,0.999896315
214,2005,0.256721152
214,2006,0.273319914
214,2007,0.368746288
214,2008,0.382632495
214,2009,0.421991637
214,2010,0.428485417
214,2011,0.417345346
214,2012,0.404721591
214,2013,0.361078754
214,2014,0.335642209
214,2015,0.28939699
214,2016,0.211678376
214,2017,0.214511666
214,2018,0.197816473
214,2019,0.150842276
215,2005,1
215,2006,1
215,2007,1
215,2008,1
215,2009,1
215,2010,1
215,2011,1
215,2012,1
215,2013,1
215,2014,1
215,2015,1
215,2016,1
215,2017,1
215,2018,1
215,2019,1
216,2005,0.823067394
216,2006,0.797715922
216,2007,0.768053029
216,2008,0.748979718
216,2009,0.690836511
216,2010,0.67591822
216,2011,0.67429338
216,2012,0.602668465
216,2013,0.606913461
216,2014,0.60111873
216,2015,0.593915042
216,2016,0.578597234
216,2017,0.594680078
216,2018,0.603095992
216,2019,0.635964611
218,2005,0.84643038
218,2006,0.857346717
218,2007,0.847672601
218,2008,0.838273899
218,2009,0.832262136
218,2010,0.826971778
218,2011,0.802953107
218,2012,0.813042305
218,2013,0.844188078
218,2014,0.802904952
218,2015,0.786205411
218,2016,0.794289479
218,2017,0.790501458
218,2018,0.786803644
218,2019,0.797518634
219,2005,1
219,2006,1
219,2007,1
219,2008,1
219,2009,1
219,2010,0.990254459
219,2011,0.997142271
219,2012,0.993400114
219,2013,0.997701953
219,2014,0.997875053
219,2015,0.99642764
219,2016,1
219,2017,1
219,2018,1
219,2019,1
220,2005,1
220,2006,1
220,2007,1
220,2008,1
220,2009,1
220,2010,1
220,2011,1
220,2012,1
220,2013,1
220,2014,1
220,2015,1
220,2016,1
220,2017,1
220,2018,1
220,2019,1
221,2005,1
221,2006,1
221,2007,1
221,2008,1
221,2009,1
221,2010,1
221,2011,1
221,2012,1
221,2013,1
